SubmissionDate,meta-instanceID,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Image,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2021-03-24T06:08:22.172Z,uuid:21bc9acf-e3a3-4b73-8203-5d6f59e12ca8,1616562053984.wav,62,Roadside-preacher Siren-Ambulance-Police,,,,,1616562097330.jpg,,uuid:21bc9acf-e3a3-4b73-8203-5d6f59e12ca8,18,ltnabukeera,2,2,
2021-03-24T06:07:42.424Z,uuid:bea00750-7465-46b9-b7e8-69d4dccb0325,1616561995761.wav,54,Roadside-preacher,,,,,,,uuid:bea00750-7465-46b9-b7e8-69d4dccb0325,18,ltnabukeera,1,1,
2021-03-23T08:56:21.925Z,uuid:fe04a811-9a69-430f-8793-c8e0eb23d660,1616489765445.wav,42,Siren-Ambulance-Police,,,,,,,uuid:fe04a811-9a69-430f-8793-c8e0eb23d660,18,ltnabukeera,1,1,
2021-03-23T06:07:45.312Z,uuid:c0fbeb09-a7d7-4aea-9bb7-f171e4c4b490,1616479629603.wav,48,Crowd-Noise,,,,,,,uuid:c0fbeb09-a7d7-4aea-9bb7-f171e4c4b490,18,ltnabukeera,1,1,
2021-03-23T06:05:49.527Z,uuid:841d2e7f-d0a9-4081-b724-bd28692e6cba,1616479492641.wav,47,Crowd-Noise,,,,,,,uuid:841d2e7f-d0a9-4081-b724-bd28692e6cba,18,ltnabukeera,1,1,
2021-03-23T06:04:56.980Z,uuid:ca3b5e34-f075-41cd-b273-6567bf988dd1,1616479415053.wav,55,Crowd-Noise,,,,,,,uuid:ca3b5e34-f075-41cd-b273-6567bf988dd1,18,ltnabukeera,1,1,
2021-03-23T06:04:50.498Z,uuid:252e3865-9d93-4429-8e04-9fcfe2395c1d,1616479304897.wav,57,Bodaboda-Motorcycle,,,,,,,uuid:252e3865-9d93-4429-8e04-9fcfe2395c1d,18,ltnabukeera,1,1,
2021-03-23T06:01:08.559Z,uuid:99bdc7e1-3475-4d11-95b4-7a65ef9cdd46,1616479232628.wav,67,Crowd-Noise,,,,,,,uuid:99bdc7e1-3475-4d11-95b4-7a65ef9cdd46,18,ltnabukeera,1,1,
2021-03-23T05:59:53.080Z,uuid:2bef0247-9b0f-45e9-b571-f38392ef2910,1616479150041.wav,73,Bodaboda-Motorcycle car-OR-truck,,,,,,,uuid:2bef0247-9b0f-45e9-b571-f38392ef2910,18,ltnabukeera,1,1,
2021-03-23T05:56:58.128Z,uuid:0d870587-9e83-424c-8744-36ccd7e103d6,1616478994101.wav,74,Bodaboda-Motorcycle,,,,,,,uuid:0d870587-9e83-424c-8744-36ccd7e103d6,18,ltnabukeera,1,1,
2021-03-23T05:56:17.113Z,uuid:8af21674-f567-4bf4-ae46-4f8e6688b9b9,1616478932108.wav,73,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:8af21674-f567-4bf4-ae46-4f8e6688b9b9,18,ltnabukeera,1,1,
2021-03-23T05:56:09.889Z,uuid:0c301474-4a5d-424d-9a03-9edeec13a89b,1616478675157.wav,73,car-OR-truck,,,,,,,uuid:0c301474-4a5d-424d-9a03-9edeec13a89b,18,ltnabukeera,1,1,
2021-03-23T05:50:53.648Z,uuid:68449c0a-2ef5-4592-8548-0ba5e1aa13de,1616478538105.wav,73,car-OR-truck,,,,,,,uuid:68449c0a-2ef5-4592-8548-0ba5e1aa13de,18,ltnabukeera,1,1,
2021-03-23T05:48:53.602Z,uuid:2a5df3bb-5eaa-48b8-9e7c-77e2c0393e74,1616478386246.wav,74,Bodaboda-Motorcycle,,,,,1616478434949.jpg,,uuid:2a5df3bb-5eaa-48b8-9e7c-77e2c0393e74,18,ltnabukeera,2,2,
2021-03-23T05:45:44.988Z,uuid:f040cc1b-e891-484f-b705-f60b194af4ce,1616478177061.wav,73,car-OR-truck Bodaboda-Motorcycle,,,,,1616478260535.jpg,,uuid:f040cc1b-e891-484f-b705-f60b194af4ce,18,ltnabukeera,2,2,
2021-03-23T02:41:26.212Z,uuid:9ce22ad7-af8d-4675-b8dc-2a18132d032b,1616467238051.wav,48,Religious-venue,,,,,,,uuid:9ce22ad7-af8d-4675-b8dc-2a18132d032b,18,ltnabukeera,1,1,
2021-03-22T11:19:00.666Z,uuid:4a49b70c-9e33-410a-bc6f-8ac5b5a29ab7,1616411898523.wav,64,Crowd-Noise Schools,,,,,,,uuid:4a49b70c-9e33-410a-bc6f-8ac5b5a29ab7,18,ltnabukeera,1,1,
2021-03-22T11:17:25.672Z,uuid:b6f45752-39ef-4b79-a15a-0f4c13b9170e,1616411797172.wav,59,Crowd-Noise,,,,,,,uuid:b6f45752-39ef-4b79-a15a-0f4c13b9170e,18,ltnabukeera,1,1,
2021-03-22T11:17:15.449Z,uuid:2c67a0d8-2505-4b18-a55a-536c42592459,1616411751973.wav,48,Crowd-Noise Schools,,,,,,,uuid:2c67a0d8-2505-4b18-a55a-536c42592459,18,ltnabukeera,1,1,
2021-03-22T11:16:22.547Z,uuid:4db4144c-49d1-4c93-95a0-978495e35762,1616411702859.wav,31,Crowd-Noise Schools,,,,,,,uuid:4db4144c-49d1-4c93-95a0-978495e35762,18,ltnabukeera,1,1,
2021-03-22T11:16:10.338Z,uuid:055b5a89-ec1f-4c51-a3f6-b124528970f9,1616411599390.wav,60,Crowd-Noise Other,,,,,,,uuid:055b5a89-ec1f-4c51-a3f6-b124528970f9,18,ltnabukeera,1,1,
2021-03-22T11:15:53.339Z,uuid:c882fc8c-2b45-436d-81e2-c91197e2b248,1616411360166.wav,54,Crowd-Noise Other,,,,,,,uuid:c882fc8c-2b45-436d-81e2-c91197e2b248,18,ltnabukeera,1,1,
2021-03-22T11:08:43.784Z,uuid:007fa749-dee7-4cd0-acce-cdf9a40e40cb,1616411290861.wav,52,car-OR-truck Crowd-Noise,,,,,,,uuid:007fa749-dee7-4cd0-acce-cdf9a40e40cb,18,ltnabukeera,1,1,
2021-03-22T11:06:44.384Z,uuid:ad93225e-d725-4e01-afe3-752167a43f07,1616411177562.wav,46,Crowd-Noise,,,,,,,uuid:ad93225e-d725-4e01-afe3-752167a43f07,18,ltnabukeera,1,1,
2021-03-22T11:05:55.115Z,uuid:4ba70ea3-b530-436f-b726-4b89361760ab,1616411021748.wav,56,Crowd-Noise Schools,,,,,,,uuid:4ba70ea3-b530-436f-b726-4b89361760ab,18,ltnabukeera,1,1,
2021-03-22T11:05:45.916Z,uuid:ef06df33-4aaf-423a-86cd-68756c187736,1616410968431.wav,568,Crowd-Noise Schools,,,,,,,uuid:ef06df33-4aaf-423a-86cd-68756c187736,18,ltnabukeera,1,1,
2021-03-22T11:03:17.311Z,uuid:5ce33524-7b2d-46af-9baf-21afc4c1e8e0,1616410925032.wav,62,Crowd-Noise,,,,,,,uuid:5ce33524-7b2d-46af-9baf-21afc4c1e8e0,18,ltnabukeera,1,1,
2021-03-22T09:56:37.893Z,uuid:7beb8d51-1d77-494c-94de-c891cfd94c75,1616406825780.wav,49,Siren-Ambulance-Police,,,,,,,uuid:7beb8d51-1d77-494c-94de-c891cfd94c75,18,ltnabukeera,1,1,
2021-03-22T06:13:51.550Z,uuid:e194bce3-7d5f-4242-9bc7-38a6ea7e09e6,1616393560391.wav,77,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:e194bce3-7d5f-4242-9bc7-38a6ea7e09e6,18,ltnabukeera,1,1,
2021-03-22T06:11:36.197Z,uuid:b903d0b4-1988-489a-9ccf-76249beddf34,1616393416359.wav,74,car-OR-truck Bodaboda-Motorcycle Motor-vehicle-horn Other,,,,,,,uuid:b903d0b4-1988-489a-9ccf-76249beddf34,18,ltnabukeera,1,1,
2021-03-22T06:09:02.219Z,uuid:5c704881-0695-4ae0-b2f9-08b51de89e58,1616393243323.wav,74,car-OR-truck Bodaboda-Motorcycle,0.334595,32.57664,1191.93447069396,5.9,1616393301375.jpg,,uuid:5c704881-0695-4ae0-b2f9-08b51de89e58,18,ltnabukeera,2,2,
2021-03-22T06:07:26.916Z,uuid:69935434-dce0-4037-b67b-dd8c0fb6fd97,1616393116755.wav,72,car-OR-truck Bodaboda-Motorcycle Siren-Ambulance-Police,,,,,1616393202949.jpg,,uuid:69935434-dce0-4037-b67b-dd8c0fb6fd97,18,ltnabukeera,2,2,
2021-03-22T06:04:43.743Z,uuid:fdc60743-31ad-4182-9e1b-9108eb5177fc,1616393043673.wav,73,car-OR-truck Bodaboda-Motorcycle,0.3344689,32.5729326,1181.08536097128,131.596,,,uuid:fdc60743-31ad-4182-9e1b-9108eb5177fc,18,ltnabukeera,1,1,
2021-03-22T06:03:12.709Z,uuid:79d4cba9-d4ce-422a-8cf6-42be2d32413d,1616392874757.wav,,Motor-vehicle-horn Bodaboda-Motorcycle Siren-Ambulance-Police,,,,,1616392926944.jpg,,uuid:79d4cba9-d4ce-422a-8cf6-42be2d32413d,18,ltnabukeera,2,2,
2021-03-22T06:00:24.368Z,uuid:347a4f29-191e-4c38-b74d-fc7aec09ed0c,1616392740212.wav,71,Motor-vehicle-horn Siren-Ambulance-Police,,,,,,,uuid:347a4f29-191e-4c38-b74d-fc7aec09ed0c,18,ltnabukeera,1,1,
2021-03-22T05:59:15.214Z,uuid:25156513-b6cf-4eb5-a1a0-9e393837c488,1616392698096.wav,,Siren-Ambulance-Police,,,,,,,uuid:25156513-b6cf-4eb5-a1a0-9e393837c488,18,ltnabukeera,1,1,
2021-03-22T05:58:57.327Z,uuid:cda3f988-ff41-4b41-939f-3d65a65405c6,1616392588473.wav,72,Bodaboda-Motorcycle,,,,,,,uuid:cda3f988-ff41-4b41-939f-3d65a65405c6,18,ltnabukeera,1,1,
2021-03-22T05:56:49.187Z,uuid:fa75ada4-7b2a-4994-8941-1e3f466f3097,1616392493932.wav,73,car-OR-truck Bodaboda-Motorcycle Other,,,,,,,uuid:fa75ada4-7b2a-4994-8941-1e3f466f3097,18,ltnabukeera,1,1,
2021-03-22T05:53:28.133Z,uuid:91148896-2754-4cd6-9c0e-83389ea9769e,1616392355869.wav,72,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:91148896-2754-4cd6-9c0e-83389ea9769e,18,ltnabukeera,1,1,
2021-03-22T05:50:43.009Z,uuid:dec18fb7-ea7a-4372-b1f7-fb36f1fb4e72,1616392212545.wav,73,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:dec18fb7-ea7a-4372-b1f7-fb36f1fb4e72,18,ltnabukeera,1,1,
2021-03-22T03:51:00.639Z,uuid:f9d720a0-8e8f-45a9-bdbe-3b5b520e497a,1616379509356.wav,37,car-OR-truck,,,,,,,uuid:f9d720a0-8e8f-45a9-bdbe-3b5b520e497a,18,ltnabukeera,1,1,
2021-03-21T14:48:57.379Z,uuid:5ddc2933-6d9b-49f9-a28b-02dbe93137e9,1616338032728.wav,66,Mobile-music,,,,,,,uuid:5ddc2933-6d9b-49f9-a28b-02dbe93137e9,18,ltnabukeera,1,1,
2021-03-21T14:40:40.662Z,uuid:154b749e-6f70-4d9a-b462-46938f16dd11,1616337500636.wav,67,Mobile-music,,,,,,,uuid:154b749e-6f70-4d9a-b462-46938f16dd11,18,ltnabukeera,1,1,
2021-03-21T09:21:52.886Z,uuid:40ba6177-5be4-41d3-aafd-2a57be7eb3ca,1616318493016.wav,35,Religious-venue,,,,,,,uuid:40ba6177-5be4-41d3-aafd-2a57be7eb3ca,23,iowomugisha,1,1,
2021-03-21T09:21:35.259Z,uuid:f0300dbe-b62c-420c-8db8-7c5a30c097f1,1616318460427.wav,37,Religious-venue,,,,,,,uuid:f0300dbe-b62c-420c-8db8-7c5a30c097f1,23,iowomugisha,1,1,
2021-03-21T09:20:46.320Z,uuid:3e0756da-b743-4a3a-a494-4b1b3f32f801,1616318428852.wav,38,Religious-venue,,,,,,,uuid:3e0756da-b743-4a3a-a494-4b1b3f32f801,23,iowomugisha,1,1,
2021-03-21T09:19:59.515Z,uuid:91a06213-7a38-47d7-aef3-98d660a0f46a,1616318382893.wav,33,Religious-venue,,,,,,,uuid:91a06213-7a38-47d7-aef3-98d660a0f46a,23,iowomugisha,1,1,
2021-03-21T09:19:28.383Z,uuid:407cf5a1-9faa-45d5-8970-b765dc7e475e,1616318346444.wav,50,Religious-venue,,,,,,,uuid:407cf5a1-9faa-45d5-8970-b765dc7e475e,23,iowomugisha,1,1,
2021-03-21T09:19:02.660Z,uuid:025d6443-f734-42b4-ae28-98daf702405d,1616318314593.wav,36,Religious-venue,,,,,,,uuid:025d6443-f734-42b4-ae28-98daf702405d,23,iowomugisha,1,1,
2021-03-21T09:18:18.182Z,uuid:dedcfbad-6bc6-4b54-9ad3-4be648925562,1616318277188.wav,36,Religious-venue,,,,,,,uuid:dedcfbad-6bc6-4b54-9ad3-4be648925562,23,iowomugisha,1,1,
2021-03-21T09:17:36.235Z,uuid:b12c5dbf-9b8a-4d47-87db-82f6e6bbeb36,1616318230240.wav,47,Religious-venue,,,,,,,uuid:b12c5dbf-9b8a-4d47-87db-82f6e6bbeb36,23,iowomugisha,1,1,
2021-03-21T09:16:50.666Z,uuid:8cf4347a-e72e-4382-b5c3-870e3112123f,1616318190706.wav,36,Religious-venue,,,,,,,uuid:8cf4347a-e72e-4382-b5c3-870e3112123f,23,iowomugisha,1,1,
2021-03-21T09:16:16.172Z,uuid:28d6c3b9-3e5f-4aa2-b90a-665f8a38a7ae,1616318152370.wav,40,Religious-venue,,,,,,,uuid:28d6c3b9-3e5f-4aa2-b90a-665f8a38a7ae,23,iowomugisha,1,1,
2021-03-21T09:15:39.577Z,uuid:367bd324-5afe-49c3-b626-9725bd91a6e9,1616318104885.wav,38,Religious-venue,,,,,,,uuid:367bd324-5afe-49c3-b626-9725bd91a6e9,23,iowomugisha,1,1,
2021-03-21T09:15:36.730Z,uuid:126f5ba2-9871-4fd5-b13e-1c860689b5f3,1616318068329.wav,45,Religious-venue,,,,,,,uuid:126f5ba2-9871-4fd5-b13e-1c860689b5f3,23,iowomugisha,1,1,
2021-03-21T09:15:34.711Z,uuid:b20f141d-2fe5-4260-9248-01e25c4c4148,1616318026594.wav,46,Religious-venue,,,,,,,uuid:b20f141d-2fe5-4260-9248-01e25c4c4148,23,iowomugisha,1,1,
2021-03-21T09:15:32.618Z,uuid:534b1d56-889d-4261-9487-7519ff2a2ce6,1616317974202.wav,38,Religious-venue,,,,,,,uuid:534b1d56-889d-4261-9487-7519ff2a2ce6,23,iowomugisha,1,1,
2021-03-21T09:14:54.103Z,uuid:7c99bffd-b982-494a-83fc-362d71f5acaf,1616317937829.wav,37,Religious-venue,,,,,,,uuid:7c99bffd-b982-494a-83fc-362d71f5acaf,23,iowomugisha,1,1,
2021-03-21T09:14:51.970Z,uuid:eb98ade3-039d-40d5-b9b6-bc967ae82564,1616317893540.wav,39,Religious-venue,,,,,,,uuid:eb98ade3-039d-40d5-b9b6-bc967ae82564,23,iowomugisha,1,1,
2021-03-21T09:14:42.010Z,uuid:04d7e16f-099f-4943-b9e6-c80d426e6ed3,1616317844611.wav,43,Religious-venue,,,,,,,uuid:04d7e16f-099f-4943-b9e6-c80d426e6ed3,23,iowomugisha,1,1,
2021-03-21T09:14:40.212Z,uuid:bb8fdb56-40bb-4eda-8015-4c06f626dfe8,1616317794457.wav,45,Religious-venue,,,,,,,uuid:bb8fdb56-40bb-4eda-8015-4c06f626dfe8,23,iowomugisha,1,1,
2021-03-21T09:14:37.541Z,uuid:ee61e97f-615e-4764-8aee-29a8115ecd04,1616317757662.wav,47,Religious-venue,,,,,,,uuid:ee61e97f-615e-4764-8aee-29a8115ecd04,23,iowomugisha,1,1,
2021-03-21T09:14:35.286Z,uuid:0d1492c0-d1ee-4133-8e6c-3194eb16a1eb,1616317650236.wav,47,Religious-venue,,,,,,,uuid:0d1492c0-d1ee-4133-8e6c-3194eb16a1eb,23,iowomugisha,1,1,
2021-03-21T09:14:32.481Z,uuid:bea38941-c0da-42c9-a1b9-c8e21e3a17f0,1616317616369.wav,42,Religious-venue,,,,,,,uuid:bea38941-c0da-42c9-a1b9-c8e21e3a17f0,23,iowomugisha,1,1,
2021-03-21T09:14:30.045Z,uuid:6452fd14-1a88-4d1b-aa54-6aee2e3989e3,1616317521137.wav,36,Religious-venue,,,,,,,uuid:6452fd14-1a88-4d1b-aa54-6aee2e3989e3,23,iowomugisha,1,1,
2021-03-21T09:14:28.029Z,uuid:ec119524-ab17-4405-aa3e-d3ed0595051c,1616317490949.wav,40,Religious-venue,,,,,,,uuid:ec119524-ab17-4405-aa3e-d3ed0595051c,23,iowomugisha,1,1,
2021-03-21T09:14:26.292Z,uuid:29f0561b-6a77-4124-baa7-68243e114593,1616317451044.wav,37,Religious-venue,,,,,,,uuid:29f0561b-6a77-4124-baa7-68243e114593,23,iowomugisha,1,1,
2021-03-21T09:14:24.373Z,uuid:513b6a32-5f17-4283-a201-243f6ac60d12,1616317412328.wav,41,Religious-venue,,,,,,,uuid:513b6a32-5f17-4283-a201-243f6ac60d12,23,iowomugisha,1,1,
2021-03-21T09:14:21.759Z,uuid:80df639b-2c97-4c58-a854-1c562ff49f02,1616317381834.wav,37,Religious-venue,,,,,,,uuid:80df639b-2c97-4c58-a854-1c562ff49f02,23,iowomugisha,1,1,
2021-03-21T09:14:19.279Z,uuid:7df327e5-0675-4fdf-bba4-6c2cc69cfa74,1616317348962.wav,33,Religious-venue,,,,,,,uuid:7df327e5-0675-4fdf-bba4-6c2cc69cfa74,23,iowomugisha,1,1,
2021-03-21T09:14:17.724Z,uuid:68c8db99-00e2-4073-9ca7-fcd3dcc651c9,1616317308421.wav,38,Religious-venue,,,,,,,uuid:68c8db99-00e2-4073-9ca7-fcd3dcc651c9,23,iowomugisha,1,1,
2021-03-21T09:14:15.796Z,uuid:3578e3c0-1e17-4c49-9213-ab07019b9f19,1616317279063.wav,44,Religious-venue,,,,,,,uuid:3578e3c0-1e17-4c49-9213-ab07019b9f19,23,iowomugisha,1,1,
2021-03-21T09:14:13.843Z,uuid:12a67a01-136a-4d33-a87b-f09007f69a02,1616317247604.wav,41,Religious-venue,,,,,,,uuid:12a67a01-136a-4d33-a87b-f09007f69a02,23,iowomugisha,1,1,
2021-03-21T09:14:11.415Z,uuid:6a64a007-c880-4f8e-b4fb-c6d8a82de0cc,1616317213999.wav,41,Religious-venue,,,,,,,uuid:6a64a007-c880-4f8e-b4fb-c6d8a82de0cc,23,iowomugisha,1,1,
2021-03-21T09:14:08.628Z,uuid:102a634f-58e5-4b5a-9eda-5246067f1bd7,1616317170970.wav,46,Religious-venue,,,,,,,uuid:102a634f-58e5-4b5a-9eda-5246067f1bd7,23,iowomugisha,1,1,
2021-03-21T09:14:05.999Z,uuid:4137d098-a110-4aba-abfa-35c0b18b460b,1616317133466.wav,38,Religious-venue,,,,,,,uuid:4137d098-a110-4aba-abfa-35c0b18b460b,23,iowomugisha,1,1,
2021-03-21T09:14:03.639Z,uuid:a25bbbe5-968d-4900-afd0-b64b222df3fc,1616317098608.wav,44,Religious-venue,,,,,,,uuid:a25bbbe5-968d-4900-afd0-b64b222df3fc,23,iowomugisha,1,1,
2021-03-21T09:14:01.951Z,uuid:5d6996a0-675c-4c58-9c55-4464681f5e76,1616317060932.wav,38,Religious-venue,,,,,,,uuid:5d6996a0-675c-4c58-9c55-4464681f5e76,23,iowomugisha,1,1,
2021-03-21T09:13:59.136Z,uuid:985192ec-d2ec-4bfc-882b-b2ee58cef190,1616317027010.wav,46,Religious-venue,,,,,,,uuid:985192ec-d2ec-4bfc-882b-b2ee58cef190,23,iowomugisha,1,1,
2021-03-21T09:13:56.496Z,uuid:c2678f57-c6ca-4ded-8f86-32ccee279372,1616316992778.wav,41,Religious-venue,,,,,,,uuid:c2678f57-c6ca-4ded-8f86-32ccee279372,23,iowomugisha,1,1,
2021-03-21T09:13:53.859Z,uuid:8c7f6989-2bca-4ed9-a03e-c8f16891d8b0,1616316958259.wav,35,Religious-venue,,,,,,,uuid:8c7f6989-2bca-4ed9-a03e-c8f16891d8b0,23,iowomugisha,1,1,
2021-03-21T09:13:50.960Z,uuid:ae7745d3-aea6-436a-994a-f8d5daba7e9f,1616316926487.wav,42,Religious-venue,,,,,,,uuid:ae7745d3-aea6-436a-994a-f8d5daba7e9f,23,iowomugisha,1,1,
2021-03-21T09:13:49.234Z,uuid:b4f6655d-be16-42e2-922a-29b1b40c6436,1616316889367.wav,42,Religious-venue,,,,,,,uuid:b4f6655d-be16-42e2-922a-29b1b40c6436,23,iowomugisha,1,1,
2021-03-21T09:13:47.003Z,uuid:36e50cbd-f28d-4548-92ba-c8b277e5668a,1616316847381.wav,38,Religious-venue,,,,,,,uuid:36e50cbd-f28d-4548-92ba-c8b277e5668a,23,iowomugisha,1,1,
2021-03-21T09:13:44.088Z,uuid:fd794852-61ae-47a7-bade-05ac429ab676,1616316811675.wav,48,Religious-venue,,,,,,,uuid:fd794852-61ae-47a7-bade-05ac429ab676,23,iowomugisha,1,1,
2021-03-21T09:13:40.964Z,uuid:45334a98-4767-40a0-abcc-3b5df7758e8c,1616316780254.wav,45,Religious-venue,,,,,,,uuid:45334a98-4767-40a0-abcc-3b5df7758e8c,23,iowomugisha,1,1,
2021-03-21T09:13:37.900Z,uuid:807404d6-8b5a-43d7-9430-7249c4a99215,1616316742286.wav,47,Religious-venue,,,,,,,uuid:807404d6-8b5a-43d7-9430-7249c4a99215,23,iowomugisha,1,1,
2021-03-21T09:13:33.784Z,uuid:81f290ed-8e94-44fb-aa66-1a62db9c04ae,1616316710445.wav,51,Religious-venue,,,,,,,uuid:81f290ed-8e94-44fb-aa66-1a62db9c04ae,23,iowomugisha,1,1,
2021-03-21T09:13:28.719Z,uuid:7dbcfc23-2b33-4725-ba2b-ca097e5cceb8,1616316672269.wav,50,Religious-venue,,,,,,,uuid:7dbcfc23-2b33-4725-ba2b-ca097e5cceb8,23,iowomugisha,1,1,
2021-03-21T09:13:26.023Z,uuid:8c5f0364-c0c6-44f7-a1a7-2fa4418ca246,1616316340095.wav,47,Religious-venue,,,,,,,uuid:8c5f0364-c0c6-44f7-a1a7-2fa4418ca246,23,iowomugisha,1,1,
2021-03-21T09:13:22.010Z,uuid:5145bd21-d72c-4030-bc31-bc48fe1af4bc,1616316304237.wav,35,Religious-venue,,,,,,,uuid:5145bd21-d72c-4030-bc31-bc48fe1af4bc,23,iowomugisha,1,1,
2021-03-21T09:13:18.459Z,uuid:8f1bfc56-4ce4-4e12-b0f5-a9d521d455dc,1616316261385.wav,45,Religious-venue,,,,,,,uuid:8f1bfc56-4ce4-4e12-b0f5-a9d521d455dc,23,iowomugisha,1,1,
2021-03-21T09:13:14.455Z,uuid:5622fc14-08d7-46a8-a949-d7ab1bf9ada9,1616316177877.wav,41,Religious-venue,,,,,,,uuid:5622fc14-08d7-46a8-a949-d7ab1bf9ada9,23,iowomugisha,1,1,
2021-03-21T07:21:01.924Z,uuid:17c327d0-a730-4ee9-91ae-7ae5750fe6d4,1616311226420.wav,,car-OR-truck Bodaboda-Motorcycle Community-radio,,,,,,,uuid:17c327d0-a730-4ee9-91ae-7ae5750fe6d4,18,ltnabukeera,1,1,
2021-03-21T07:17:21.538Z,uuid:1ffd1b41-c914-4dd9-a3ad-94653c106d72,1616310979267.wav,73,car-OR-truck Motor-vehicle-horn,0.3147275,32.5826963,1173.28654291358,899.999,,,uuid:1ffd1b41-c914-4dd9-a3ad-94653c106d72,18,ltnabukeera,1,1,
2021-03-21T07:15:25.043Z,uuid:3e3cd3a5-f4f8-4057-a54f-4381f18b91e1,1616310890732.wav,72,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:3e3cd3a5-f4f8-4057-a54f-4381f18b91e1,18,ltnabukeera,1,1,
2021-03-21T07:13:52.063Z,uuid:832a1271-39a4-46a5-a2eb-b7873375a2b6,1616310810802.wav,72,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:832a1271-39a4-46a5-a2eb-b7873375a2b6,18,ltnabukeera,1,1,
2021-03-21T07:12:39.680Z,uuid:06734bdf-cfb9-437f-bace-02559c8e041d,1616310712517.wav,72,car-OR-truck Motor-vehicle-horn,,,,,,,uuid:06734bdf-cfb9-437f-bace-02559c8e041d,18,ltnabukeera,1,1,
2021-03-21T07:11:13.066Z,uuid:69e73a3a-5ba7-400f-ab07-2c6cd8c44ef9,1616310650854.wav,71,car-OR-truck Bodaboda-Motorcycle,,,,,,,uuid:69e73a3a-5ba7-400f-ab07-2c6cd8c44ef9,18,ltnabukeera,1,1,
2021-03-21T07:10:01.505Z,uuid:24245ade-bcff-432d-8e1d-eb727987f354,1616310579397.wav,69,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:24245ade-bcff-432d-8e1d-eb727987f354,18,ltnabukeera,1,1,
2021-03-21T07:09:23.607Z,uuid:6531ba6a-f974-4e84-b4ce-4c599220232c,1616310465989.wav,68,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:6531ba6a-f974-4e84-b4ce-4c599220232c,18,ltnabukeera,1,1,
2021-03-21T07:05:54.971Z,uuid:3ebb1a1e-7023-4ad4-add4-927feef570f7,1616310320909.wav,72,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle Hawker-Vendor,,,,,,,uuid:3ebb1a1e-7023-4ad4-add4-927feef570f7,18,ltnabukeera,1,1,
2021-03-21T07:04:13.789Z,uuid:1f711b9d-fee3-4049-b3f9-a82ad214ca22,1616310195049.wav,68,car-OR-truck Hawker-Vendor,,,,,,,uuid:1f711b9d-fee3-4049-b3f9-a82ad214ca22,18,ltnabukeera,1,1,
2021-03-21T07:02:51.436Z,uuid:2fd799e7-3c13-48b6-a2e2-8244b40f9b9f,1616310122196.wav,64,car-OR-truck Motor-vehicle-horn Bodaboda-Motorcycle,,,,,,,uuid:2fd799e7-3c13-48b6-a2e2-8244b40f9b9f,18,ltnabukeera,1,1,
2021-03-21T07:01:04.702Z,uuid:b4b10f8c-18c2-48f5-b439-1c855ddfeb09,1616309974101.wav,59,Mobile-music Crowd-Noise,,,,,1616310016005.jpg,,uuid:b4b10f8c-18c2-48f5-b439-1c855ddfeb09,18,ltnabukeera,2,2,
2021-03-21T06:06:34.770Z,uuid:5d9b0efb-0c58-4df1-8149-490ca91fde95,1616306121878.wav,76,Bodaboda-Motorcycle,,,,,,,uuid:5d9b0efb-0c58-4df1-8149-490ca91fde95,18,ltnabukeera,1,1,
2021-03-21T06:06:29.921Z,uuid:e3b236f4-ee2c-4aaf-82e7-31294122303f,1616305976930.wav,75,car-OR-truck,,,,,,,uuid:e3b236f4-ee2c-4aaf-82e7-31294122303f,18,ltnabukeera,1,1,
2021-03-21T06:06:20.780Z,uuid:5bde23bc-8174-48c1-bb2a-4251f83e09d8,1616305685947.wav,76,Bodaboda-Motorcycle,,,,,,,uuid:5bde23bc-8174-48c1-bb2a-4251f83e09d8,18,ltnabukeera,1,1,
2021-03-21T06:06:08.904Z,uuid:e1c1fdb4-d4cf-46f3-8f24-190554bae916,1616255519392.wav,66,Crowd-Noise Bar-and-Restaurant Generators,,,,,,,uuid:e1c1fdb4-d4cf-46f3-8f24-190554bae916,18,ltnabukeera,1,1,
2021-03-21T06:06:01.888Z,uuid:5fa859b6-1ab5-4412-839a-90b6195d1f7d,1616254045152.wav,61,Crowd-Noise Bar-and-Restaurant,0.312305,32.5853232,1163.71062437212,64.196,,,uuid:5fa859b6-1ab5-4412-839a-90b6195d1f7d,18,ltnabukeera,1,1,
